vehicle,event_id,duration_seconds,duration_hours,delta_soc,integrated_current_ah,estimated_capacity_ah,initial_capacity_ah,soh_percent,avg_current_a
3,10,8480.0,2.3555555555555556,53.0,297.0674999999999,560.5047169811319,160,350.3154481132074,-111.25487179487178
3,300,8699.0,2.4163888888888887,49.0,186.28843055555535,380.18047052154157,160,237.6127940759635,-91.11323529411766
3,666,9200.0,2.5555555555555554,61.0,209.89763888888865,344.0944899817847,160,215.05905623861543,-110.62631578947368
3,854,7300.0,2.0277777777777777,28.0,136.30749999999995,486.8124999999998,160,304.2578124999999,-81.72333333333334
3,1194,9520.0,2.6444444444444444,67.0,232.90472222222186,347.6189883913759,160,217.26186774460996,-109.94624624624625
