vehicle,event_id,duration_seconds,duration_hours,delta_soc,integrated_current_ah,estimated_capacity_ah,initial_capacity_ah,soh_percent,avg_current_a
8,7,21000.0,5.833333333333333,68.0,1129.5157916666672,1661.0526348039223,645,257.52754027967785,-192.78963730569944
8,41,2880.0,0.8,6.0,104.1742638888889,1736.2377314814817,645,269.1841444157336,-166.5857142857143
8,143,17705.0,4.918055555555555,53.0,955.7844027777752,1803.3667976939155,645,279.591751580452,-188.93766666666664
8,227,784083.0,217.80083333333334,40.0,652.3434305555553,1630.8585763888882,645,252.8462909130059,-120.57765363128492
8,341,23506.0,6.529444444444445,53.0,1030.0753194444464,1943.5383385744271,645,301.3237734223918,-143.31870129870128
